name, depth, offset,  scale0, scale1, dist0, dist1, correctanswer, viewtype, interoculartype, blend, projection, answer, correct
JosieTwo,8.625,1.6125,0.981057,1.01925,7.0125,8.625,0,Stereo,Separated,Near,Oblique,0,0
JosieTwo,8.625,1.6125,0.964187,0.99095,7.0125,8.625,0,Stereo,Separated,Projective,Oblique,0,0
JosieTwo,8.625,1.6125,1.00638,0.972561,7.0125,8.625,0,Stereo,No_Separation,Near,Oblique,0,0
JosieTwo,8.625,1.6125,1.0037,1.03815,8.625,7.0125,1,Stereo,No_Separation,Projective,Oblique,0,0
JosieTwo,8.625,3.225,0.970428,1.0017,8.625,5.4,1,Stereo,Separated,Near,Oblique,1,1
JosieTwo,8.625,3.225,0.989401,1.01869,8.625,5.4,1,Stereo,Separated,Projective,Oblique,1,1
JosieTwo,8.625,3.225,1.02569,1.02904,5.4,8.625,0,Stereo,No_Separation,Near,Oblique,0,0
JosieTwo,8.625,3.225,0.953706,0.996489,8.625,5.4,1,Stereo,No_Separation,Projective,Oblique,0,0
JosieTwo,8.625,0.403125,1.01334,1.03541,8.22188,8.625,0,Stereo,Separated,Near,Oblique,0,0
JosieTwo,8.625,0.403125,0.969177,0.989183,8.22188,8.625,0,Stereo,Separated,Projective,Oblique,0,0
JosieTwo,8.625,0.403125,0.965636,0.997026,8.22188,8.625,0,Stereo,No_Separation,Near,Oblique,0,0
JosieTwo,8.625,0.403125,1.02977,0.951487,8.625,8.22188,1,Stereo,No_Separation,Projective,Oblique,0,0
JosieTwo,8.625,0,0.964751,1.00091,8.625,8.625,0,Stereo,Separated,Near,Oblique,0,0
JosieTwo,8.625,0,0.965767,0.960875,8.625,8.625,0,Stereo,Separated,Projective,Oblique,1,1
JosieTwo,8.625,0,0.983371,1.00874,8.625,8.625,0,Stereo,No_Separation,Near,Oblique,0,0
JosieTwo,8.625,0,1.01003,0.968646,8.625,8.625,0,Stereo,No_Separation,Projective,Oblique,1,1
JosieTwo,8.625,0.80625,1.01961,1.00899,8.625,7.81875,1,Stereo,Separated,Near,Oblique,1,1
JosieTwo,8.625,0.80625,1.0415,0.995177,7.81875,8.625,0,Stereo,Separated,Projective,Oblique,0,0
JosieTwo,8.625,0.80625,0.955638,1.04184,8.625,7.81875,1,Stereo,No_Separation,Near,Oblique,1,1
JosieTwo,8.625,0.80625,1.04304,0.951168,8.625,7.81875,1,Stereo,No_Separation,Projective,Oblique,0,0
